date,metrics,Close,count,filter_count
2021-03-16,2.7970813975769214e-06,56804.902344,24090,8030
2021-03-17,7.437173226263342e-06,58870.894531,26793,8882
2021-03-18,4.063654592463739e-06,57858.921875,29549,7747
2021-03-19,8.583739358961229e-06,58346.652344,28948,6715
2021-03-20,4.196794328965324e-06,58313.644531,21687,5372
2021-03-21,4.172279662916825e-06,57523.421875,19384,5875
2021-03-22,2.547030757570015e-06,54529.144531,23445,7801
2021-03-23,3.735252890858249e-06,54738.945313,22148,6933
2021-03-24,7.745983418329959e-06,52774.265625,39500,9900
2021-03-25,4.182519655425813e-06,51704.160156,38887,8283
2021-03-26,9.034062349779565e-06,55137.3125,27258,6639
2021-03-27,6.991014755875313e-06,55973.511719,25724,5266
2021-03-28,7.618963401311832e-06,55950.746094,20663,4779
