date,metrics,Close,count,filter_count
2021-10-25,4370,63039.824219,25726,8297
2021-10-26,4321,60363.792969,26633,8659
2021-10-27,2315,58482.386719,26888,8757
2021-10-28,3544,60622.136719,26025,8350
2021-10-29,3981,62227.964844,22743,7424
2021-10-30,3033,61888.832031,18484,5452
2021-10-31,2993,61318.957031,20178,5871
2021-11-01,4037,61004.40625,24344,7741
2021-11-02,4947,63226.402344,25696,8359
2021-11-03,3970,62970.046875,24497,7806
2021-11-04,3735,61452.230469,23687,7707
2021-11-05,3760,61125.675781,24515,8044
2021-11-06,2592,61527.480469,19181,5481
2021-11-07,2923,63326.988281,18410,5477
2021-11-08,6928,67566.828125,31364,10477
2021-11-09,6751,66971.828125,31788,10623
2021-11-10,4641,64995.230469,30992,10366
2021-11-11,3354,64949.960938,24701,7869
2021-11-12,2808,64155.941406,25293,8571
2021-11-13,2239,64469.527344,20855,6347
2021-11-14,3335,65466.839844,21750,6750
2021-11-15,4010,63557.871094,24927,8124
2021-11-16,2107,60161.246094,30707,10028
2021-11-17,2935,60368.011719,26991,8710
2021-11-18,2775,56942.136719,28403,8709
2021-11-19,2418,58119.578125,27278,8313
2021-11-20,2681,59697.195313,20788,6212
2021-11-21,3248,58730.476563,21414,6505
2021-11-22,3195,56289.289063,26553,8677
2021-11-23,3090,57569.074219,25757,8222
2021-11-24,2857,56280.425781,24066,7838
2021-11-25,3256,57274.679688,22921,6908
2021-11-26,2125,53569.765625,26869,8721
2021-11-27,2173,54815.078125,20276,5863
2021-11-28,2278,57248.457031,19578,5951
2021-11-29,4233,57806.566406,25254,8431
2021-11-30,3499,57005.425781,23182,7715
2021-12-01,3977,57229.828125,24106,8076
2021-12-02,2960,56477.816406,23154,7610
2021-12-03,2824,53598.246094,25366,8056
2021-12-04,441,49200.703125,37513,10772
2021-12-05,1785,49368.847656,21649,6569
2021-12-06,2260,50582.625,28562,9444
2021-12-07,2976,50700.085938,24188,8138
2021-12-08,2336,50504.796875,21886,7237
2021-12-09,2205,47672.121094,22462,7350
2021-12-10,2070,47243.304688,23442,7669
2021-12-11,2189,49362.507813,17480,5609
2021-12-12,2195,50098.335938,17759,5513
2021-12-13,1737,46737.480469,25915,8046
2021-12-14,2294,46612.632813,25909,8061
2021-12-15,3095,48896.722656,24920,7951
2021-12-16,2797,47665.425781,22297,7134
2021-12-17,1774,46202.144531,21397,7330
2021-12-18,1617,46848.777344,16749,5737
2021-12-19,1963,46707.015625,16323,5437
2021-12-20,1739,46880.277344,21663,7494
2021-12-21,3648,48936.613281,24348,7960
2021-12-22,2997,48628.511719,20937,7022
2021-12-23,2962,50784.539063,22188,7311
2021-12-24,2965,50822.195313,19113,6268
2021-12-25,1805,50429.859375,14398,4784
2021-12-26,1669,50809.515625,14217,4978
2021-12-27,2960,50640.417969,18683,6586
2021-12-28,1372,47588.855469,21212,7635
2021-12-29,1738,46444.710938,21238,7458
2021-12-30,2111,47178.125,20907,7286
2021-12-31,2470,46306.445313,20056,7031
2022-01-01,1982,47686.8125,16386,5614
2022-01-02,2240,47345.21875,17105,5780
2022-01-03,3347,46458.117188,25643,8270
2022-01-04,2840,45897.574219,22929,7627
2022-01-05,2403,43569.003906,27363,9227
2022-01-06,653,43160.929688,31141,9817
2022-01-07,782,41557.902344,30635,9994
2022-01-08,837,41733.941406,21959,7005
2022-01-09,1668,41911.601563,19124,6001
2022-01-10,1506,41821.261719,27514,9106
2022-01-11,2862,42735.855469,25032,8184
2022-01-12,4261,43949.101563,26323,8722
2022-01-13,3456,42591.570313,24049,7868
2022-01-14,3026,43099.699219,22636,7721
2022-01-15,2749,43177.398438,17949,5883
2022-01-16,2492,43113.878906,17428,5864
2022-01-17,2114,42250.550781,21928,7277
2022-01-18,2534,42375.632813,23123,7702
2022-01-19,2501,41744.328125,23745,7957
2022-01-20,2493,40680.417969,26787,8433
2022-01-21,-964,36457.316406,40976,12226
2022-01-22,-281,35030.25,36042,9830
2022-01-23,1015,36276.804688,24430,6983
2022-01-24,385,36654.328125,35083,10930
2022-01-25,1969,36954.003906,28053,9004
2022-01-26,2379,36852.121094,27445,9252
2022-01-27,1357,37138.234375,24857,8089
2022-01-28,2664,37784.332031,23887,8141
2022-01-29,2398,38138.179688,19831,6452
2022-01-30,2023,37917.601563,18144,5905
2022-01-31,2286,38483.125,22919,7877
2022-02-01,3650,38743.273438,26114,9106
2022-02-02,2032,36952.984375,24685,8264
2022-02-03,1910,37154.601563,22658,7638
2022-02-04,4187,41500.875,27568,9089
2022-02-05,3679,41441.164063,23830,7113
2022-02-06,2813,42412.433594,20092,5974
2022-02-07,5563,43840.285156,29436,9821
2022-02-08,3998,44118.445313,29362,9887
2022-02-09,3851,44338.796875,30905,10147
2022-02-10,3630,43565.113281,28685,9467
2022-02-11,2838,42407.9375,24945,8161
2022-02-12,2316,42244.46875,20424,6572
2022-02-13,2174,42197.515625,18863,5611
2022-02-14,2390,42586.917969,26764,7812
2022-02-15,3981,44575.203125,27896,8978
2022-02-16,2973,43961.859375,24112,7975
2022-02-17,2195,40538.011719,28247,9267
2022-02-18,1516,40030.976563,26423,8538
2022-02-19,1468,40122.15625,19575,6036
2022-02-20,1159,38431.378906,20414,6089
2022-02-21,1867,37075.28125,24294,7945
2022-02-22,1591,38286.027344,26060,8624
2022-02-23,3044,37296.570313,24217,8201
2022-02-24,458,38332.609375,32573,10926
2022-02-25,3544,39214.21875,24313,8509
2022-02-26,2598,39105.148438,19118,6269
2022-02-27,2088,37709.785156,18163,6082
2022-02-28,4192,43193.234375,27939,9579
2022-03-01,5543,44354.636719,29025,10124
2022-03-02,3817,43924.117188,24107,8000
2022-03-03,2913,42451.789063,23186,7859
2022-03-04,1787,39137.605469,23257,7731
2022-03-05,1669,39400.585938,17748,5647
2022-03-06,1762,38419.984375,16564,5335
2022-03-07,1944,38062.039063,21822,7543
2022-03-08,2497,38737.269531,21620,7345
2022-03-09,4746,41982.925781,26710,9014
2022-03-10,2279,39437.460938,23801,8134
2022-03-11,1723,38794.972656,22652,7782
2022-03-12,1781,38904.011719,18485,5963
2022-03-13,1592,37849.664063,17164,5733
2022-03-14,2210,39666.753906,24329,8297
2022-03-15,2488,39338.785156,25315,7640
2022-03-16,3708,41143.929688,26526,8333
2022-03-17,3425,40951.378906,20918,7164
2022-03-18,2718,41801.15625,21152,7048
2022-03-19,2690,42190.652344,17440,5764
2022-03-20,1982,41247.824219,16692,5443
2022-03-21,718,41077.996094,3350,1560
2022-03-22,519,42358.808594,579,1072
2022-03-23,4152,42892.957031,23262,8975
2022-03-24,6289,43960.933594,27815,10753
2022-03-25,6145,44348.730469,26913,10406
2022-03-26,4338,44500.828125,19867,7572
2022-03-27,2937,46820.492188,12531,4473
2022-03-28,6550,47128.003906,28722,10475
2022-03-29,4884,47465.730469,27130,9787
2022-03-30,4592,47062.664063,28393,9803
2022-03-31,4459,45538.675781,26965,9667
2022-04-01,4330,46281.644531,29807,10337
2022-04-02,3902,45868.949219,22070,7662
2022-04-03,3980,46453.566406,21299,7308
2022-04-04,4809,46622.675781,27259,9169
2022-04-05,5469,45555.992188,28417,10093
2022-04-06,4728,43206.738281,32284,11081
2022-04-07,5913,43503.847656,34609,11445
2022-04-08,5961,42287.664063,34575,11388
2022-04-09,4243,42782.136719,24100,7807
2022-04-10,3541,42207.671875,23031,7467
2022-04-11,1607,39521.902344,31572,10817
2022-04-12,1435,40127.183594,29433,10068
2022-04-13,2517,41166.730469,27938,9203
2022-04-14,2538,39935.515625,26153,8820
2022-04-15,1799,40553.464844,23461,8113
2022-04-16,1792,40424.484375,20972,6878
2022-04-17,1609,39716.953125,20267,6625
2022-04-18,1676,40826.214844,28310,9530
2022-04-19,3095,41502.75,27740,9007
2022-04-20,2930,41374.378906,29366,9560
2022-04-21,3490,40527.363281,29695,10088
2022-04-22,1550,39740.320313,28727,9686
2022-04-23,1845,39486.730469,22945,7467
2022-04-24,2087,39469.292969,20260,5918
2022-04-25,2841,40458.308594,27587,9068
2022-04-26,4030,38117.460938,30258,9838
2022-04-27,4574,39241.121094,31337,10381
2022-04-28,5057,39773.828125,29575,9998
2022-04-29,3282,38609.824219,27052,8973
2022-04-30,1835,37714.875,22114,6558
2022-05-01,1566,38469.09375,23106,6610
2022-05-02,2232,38529.328125,24872,7702
2022-05-03,1778,37750.453125,20909,6590
2022-05-04,3104,39698.371094,27731,8755
2022-05-05,2919,36575.140625,32312,10322
2022-05-06,1862,36040.921875,30291,9820
2022-05-07,1202,35501.953125,22159,6464
2022-05-08,729,34059.265625,25351,7371
2022-05-09,-1082,30296.953125,43396,14108
2022-05-10,388,31022.90625,36963,12127
2022-05-11,375,28936.355469,40192,12966
2022-05-12,-383,29047.751953,43769,13895
2022-05-13,2389,29283.103516,32694,10947
2022-05-14,1031,30101.265625,23107,7215
2022-05-15,1500,31305.113281,19805,6034
2022-05-16,1323,29862.917969,29010,9603
2022-05-17,2247,30425.857422,25445,8454
2022-05-18,1216,28720.271484,24958,7969
2022-05-19,1782,30314.333984,24070,7747
2022-05-20,1850,29200.740234,23773,7512
2022-05-21,1317,29432.226563,19090,5636
2022-05-22,2439,30323.722656,22457,6401
2022-05-23,2427,29098.910156,23865,7427
2022-05-24,1643,29655.585938,23593,7790
2022-05-25,2420,29562.361328,22691,7725
2022-05-26,1607,29267.224609,24453,7836
2022-05-27,1202,28627.574219,22960,7535
2022-05-28,1086,28814.900391,17931,5483
2022-05-29,1619,29445.957031,17264,5278
2022-05-30,3405,31726.390625,24610,7854
2022-05-31,3774,31792.310547,24670,7834
2022-06-01,2058,29799.080078,23445,7553
2022-06-02,1580,30467.488281,22917,7513
2022-06-03,962,29704.390625,24219,7791
2022-06-04,1190,29832.914063,17981,5343
2022-06-05,1311,29906.662109,18513,5620
2022-06-06,3327,31370.671875,25738,8401
2022-06-07,1553,31155.478516,28436,9248
2022-06-08,895,30214.355469,9566,3436
2022-06-09,2013,30111.998047,22650,7004
2022-06-10,1576,29083.804688,24888,7974
2022-06-11,1135,28360.810547,21444,6325
2022-06-12,325,26762.648438,22241,6757
2022-06-13,-4029,22487.388672,53723,18402
2022-06-14,-1016,22206.792969,42041,14787
2022-06-15,341,22572.839844,38993,13802
2022-06-16,938,20381.650391,26605,9156
2022-06-17,1256,20471.482422,22808,8222
2022-06-18,-2847,19017.642578,48065,16173
2022-06-19,1057,20553.271484,32577,10571
2022-06-20,1251,20599.537109,31836,11150
2022-06-21,2679,20710.597656,30286,10680
2022-06-22,826,19987.029297,26971,9454
2022-06-23,2475,21085.876953,26410,9189
2022-06-24,2603,21231.65625,25371,8822
2022-06-25,1338,21502.337891,21062,7142
2022-06-26,1404,21027.294922,18746,6081
2022-06-27,1619,20735.478516,24662,8271
2022-06-28,1246,20280.634766,25182,8803
2022-06-29,793,20104.023438,26981,9475
2022-06-30,-988,19784.726563,32319,11509
2022-07-01,1427,19269.367188,28422,9962
2022-07-02,997,19242.255859,21836,7114
2022-07-03,901,19297.076172,20436,6823
2022-07-04,2012,20231.261719,24251,8335
2022-07-05,1642,20190.115234,24903,8953
2022-07-06,2464,20548.246094,25500,8845
2022-07-07,2760,21637.587891,25997,8957
2022-07-08,3083,21731.117188,25956,9049
2022-07-09,2291,21592.207031,20225,6734
2022-07-10,938,20860.449219,19587,6310
2022-07-11,1113,19970.556641,25737,8868
2022-07-12,988,19323.914063,26103,9327
2022-07-13,2338,20212.074219,26646,9658
2022-07-14,2508,20569.919922,25042,8758
2022-07-15,3383,20836.328125,23712,8280
2022-07-16,2401,21190.316406,21788,7332
2022-07-17,2110,20779.34375,20559,7062
2022-07-18,4330,22485.689453,28577,10120
2022-07-19,4041,23389.433594,30372,10571
2022-07-20,3932,23231.732422,34390,12327
2022-07-21,1459,23164.628906,32116,11404
2022-07-22,2769,22714.978516,26036,9192
2022-07-23,2492,22465.478516,20649,7608
2022-07-24,2894,22609.164063,20855,7040
2022-07-25,1391,21361.701172,26190,8994
2022-07-26,1093,21239.753906,27033,9209
2022-07-27,3592,22930.548828,27477,9279
2022-07-28,4781,23843.886719,26699,9972
2022-07-29,4446,23804.632813,26260,9579
2022-07-30,3863,23656.207031,22908,7988
2022-07-31,4029,23336.896484,21668,7724
2022-08-01,4980,23314.199219,27563,10524
2022-08-02,4125,22978.117188,28838,11123
2022-08-03,5231,22846.507813,29328,11520
2022-08-04,5133,22630.957031,28295,11431
2022-08-05,5618,23289.314453,27510,11106
2022-08-06,4454,22961.279297,22592,8827
2022-08-07,4649,23175.890625,23861,8895
2022-08-08,6800,23809.486328,29544,11617
2022-08-09,4601,23164.318359,28378,10782
2022-08-10,3878,23947.642578,26288,9535
2022-08-11,5483,23957.529297,28873,10192
2022-08-12,4139,24402.818359,26091,9094
2022-08-13,3881,24424.068359,22710,7653
2022-08-14,3233,24319.333984,21384,7119
2022-08-15,2810,24136.972656,26448,8996
2022-08-16,1747,23883.291016,24860,8544
2022-08-17,2280,23335.998047,26207,9130
2022-08-18,2257,23212.738281,24151,8347
2022-08-19,18,20877.552734,30500,10583
2022-08-20,1448,21166.060547,21929,7522
2022-08-21,1968,21534.121094,19578,6464
2022-08-22,1210,21398.908203,26272,9045
2022-08-23,2717,21528.087891,26592,8851
2022-08-24,3159,21395.019531,24790,8445
2022-08-25,3752,21600.904297,23976,8295
2022-08-26,1705,20260.019531,26475,9156
2022-08-27,283,20041.738281,23282,8000
2022-08-28,871,19616.814453,21753,7297
2022-08-29,2584,20297.994141,25974,9359
2022-08-30,2755,19796.808594,25056,9196
2022-08-31,3156,20049.763672,24879,9054
2022-09-01,2183,20127.140625,24789,8918
2022-09-02,2391,19969.771484,24699,8547
2022-09-03,1851,19832.087891,19613,6460
2022-09-04,3028,19986.712891,19361,6918
2022-09-05,3369,19812.371094,23690,8836
2022-09-06,3131,18837.667969,26703,9901
2022-09-07,1652,19290.324219,31417,10641
2022-09-08,3490,19329.833984,26795,9831
2022-09-09,5083,21381.152344,28702,10086
2022-09-10,3396,21680.539063,21718,7399
2022-09-11,3056,21769.255859,19605,6870
2022-09-12,4021,22370.449219,26216,9695
2022-09-13,2410,20296.707031,28891,10657
2022-09-14,1915,20241.089844,25429,9248
2022-09-15,1307,19701.210938,23720,8880
2022-09-16,1415,19772.583984,22358,8400
2022-09-17,2213,20127.576172,19400,6981
2022-09-18,1020,19419.505859,19852,7559
2022-09-19,923,19544.128906,26901,10112
2022-09-20,2822,18890.789063,25436,9836
2022-09-21,2591,18547.400391,25447,10293
2022-09-22,2372,19413.550781,24225,8931
2022-09-23,2082,19297.638672,22830,8634
2022-09-24,1856,18937.011719,17946,6775
2022-09-25,1900,18802.097656,17845,6598
2022-09-26,2990,19222.671875,23669,9025
2022-09-27,3883,19110.546875,28265,10373
2022-09-28,2300,19426.720703,27762,10397
2022-09-29,3222,19573.050781,26373,10716
2022-09-30,3194,19431.789063,26429,10766
2022-10-01,2993,19312.095703,20602,8143
2022-10-02,2471,19044.107422,20840,8362
2022-10-03,4252,19623.580078,25870,10293
2022-10-04,5247,20336.84375,27368,10991
2022-10-05,3952,20160.716797,26976,10437
2022-10-06,4148,19955.443359,26011,9989
2022-10-07,2846,19546.849609,25395,9829
2022-10-08,2756,19416.568359,23917,8668
2022-10-09,3240,19446.425781,21075,7708
2022-10-10,3128,19141.484375,27950,10685
2022-10-11,3182,19051.417969,30681,11662
2022-10-12,4485,19157.445313,29725,10862
2022-10-13,3034,19382.904297,32055,12503
2022-10-14,5316,19185.65625,30115,11826
2022-10-15,3057,19067.634766,24559,10183
2022-10-16,4131,19268.09375,26136,11068
2022-10-17,4880,19550.757813,28350,10885
2022-10-18,4705,19334.416016,29773,11321
2022-10-19,3614,19139.535156,28367,10495
